time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
9.355468749999824e-002	2.010971e-001	2.256857e-003
9.472656249999817e-002	1.649069e-001	1.902569e-003
9.589843749999810e-002	1.284933e-001	1.513220e-003
9.707031249999804e-002	9.190550e-002	1.098100e-003
9.824218749999797e-002	5.519317e-002	6.655502e-004
9.941406249999790e-002	1.840604e-002	2.229439e-004
1.005859374999978e-001	-1.840604e-002	-2.229428e-004
1.017578124999978e-001	-5.519317e-002	-6.655420e-004
1.029296874999977e-001	-9.190550e-002	-1.098078e-003
1.041015624999976e-001	-1.284933e-001	-1.513176e-003
1.052734374999976e-001	-1.649069e-001	-1.902565e-003
1.064453124999975e-001	-2.010971e-001	-2.256933e-003
1.076171874999974e-001	-2.370147e-001	-2.566197e-003
1.087890624999974e-001	-2.726111e-001	-2.820499e-003
1.095703124999973e-001	-2.961397e-001	-2.955227e-003
1.103515624999973e-001	-3.194900e-001	-3.059970e-003
1.115234374999972e-001	-3.541502e-001	-3.159287e-003
1.126953124999972e-001	-3.883304e-001	-3.191186e-003
1.138671874999971e-001	-4.219844e-001	-3.162879e-003
1.150390624999970e-001	-4.550664e-001	-3.085821e-003
1.154296874999970e-001	-4.659590e-001	-3.051615e-003
1.173828124999969e-001	-5.193365e-001	-2.838908e-003
1.216796874999966e-001	-6.296145e-001	-2.307218e-003
1.240234374999965e-001	-6.850579e-001	-2.051651e-003
1.263671874999964e-001	-7.367888e-001	-1.833983e-003
1.287109374999962e-001	-7.845271e-001	-1.651371e-003
1.310546874999961e-001	-8.280139e-001	-1.498295e-003
1.337890624999960e-001	-8.730621e-001	-1.349620e-003
1.365234374999958e-001	-9.116717e-001	-1.226048e-003
1.396484374999956e-001	-9.475499e-001	-1.108087e-003
1.431640624999954e-001	-9.769914e-001	-9.973533e-004
1.470703124999952e-001	-9.957299e-001	-8.939047e-004
1.513671874999950e-001	-9.990401e-001	-7.966789e-004
1.556640624999947e-001	-9.841731e-001	-7.112246e-004
1.599609374999945e-001	-9.513992e-001	-6.335645e-004
1.642578124999942e-001	-9.013149e-001	-5.609342e-004
