time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
6.917096874967707e-002	-9.336685e-001	-6.170582e-004
7.131940624967695e-002	-9.733695e-001	-6.208812e-004
7.356549999967682e-002	-9.959314e-001	-6.130519e-004
7.581159374967669e-002	-9.986907e-001	-5.944984e-004
7.805768749967657e-002	-9.815924e-001	-5.665098e-004
8.030378124967644e-002	-9.449765e-001	-5.302560e-004
8.254987499967631e-002	-8.895711e-001	-4.867900e-004
8.479596874967618e-002	-8.164778e-001	-4.370676e-004
8.606549999967611e-002	-7.678762e-001	-4.065319e-004
8.831159374967598e-002	-6.701388e-001	-3.487673e-004
9.055768749967585e-002	-5.590766e-001	-2.869156e-004
9.280378124967573e-002	-4.368980e-001	-2.217685e-004
9.504987499967560e-002	-3.060322e-001	-1.541095e-004
9.729596874967547e-002	-1.690815e-001	-8.472051e-005
9.944440624967535e-002	-3.490157e-002	-1.745242e-005
9.993268749967532e-002	-4.229325e-003	-2.114672e-006
1.000000000000000e-001	-2.449213e-016	-1.224606e-019
Step Information: X=5  (Run: 5/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
1.562499996055067e-008	1.963495e-006	9.817477e-010
1.040562499838416e-003	1.303874e-001	6.523473e-005
2.163609374838416e-003	2.685472e-001	1.346378e-004
3.286656249838412e-003	4.013674e-001	2.019377e-004
4.409703124838408e-003	5.262069e-001	2.660575e-004
5.532749999838404e-003	6.405836e-001	3.259382e-004
6.655796874838400e-003	7.422231e-001	3.805461e-004
7.778843749838396e-003	8.291047e-001	4.288799e-004
8.901890624838411e-003	8.995006e-001	4.699802e-004
1.002493749983843e-002	9.520112e-001	5.029409e-004
1.114798437483844e-002	9.855925e-001	5.269244e-004
1.227103124983846e-002	9.995767e-001	5.411817e-004
1.339407812483848e-002	9.936857e-001	5.450775e-004
1.373587499983848e-002	9.879552e-001	5.441276e-004
1.481009374983850e-002	9.581505e-001	5.344820e-004
1.588431249983851e-002	9.109125e-001	5.145887e-004
1.690970312483852e-002	8.503455e-001	4.860235e-004
1.793509374983854e-002	7.756793e-001	4.482912e-004
1.896048437483855e-002	6.881520e-001	4.017970e-004
1.993704687483857e-002	5.941613e-001	3.499576e-004
2.091360937483858e-002	4.912338e-001	2.915182e-004
2.189017187483859e-002	3.809177e-001	2.274436e-004
2.286673437483861e-002	2.648723e-001	1.588826e-004
2.379446874983862e-002	1.509113e-001	9.078059e-005
2.472220312483863e-002	3.490157e-002	2.102175e-005
2.535696874983864e-002	-4.484255e-002	-2.700810e-005
2.628470312483866e-002	-1.607387e-001	-9.667466e-005
2.721243749983867e-002	-2.744526e-001	-1.645779e-004
2.818899999983868e-002	-3.900976e-001	-2.328219e-004
2.838431249983869e-002	-4.125767e-001	-2.459592e-004
2.936087499983870e-002	-5.209794e-001	-3.085585e-004
3.033743749983871e-002	-6.215460e-001	-3.652318e-004
3.131399999983872e-002	-7.127640e-001	-4.150697e-004
3.233939062483866e-002	-7.969824e-001	-4.592714e-004
3.336478124983860e-002	-8.679864e-001	-4.945800e-004
3.439017187483855e-002	-9.245988e-001	-5.206511e-004
3.546439062483849e-002	-9.674515e-001	-5.379160e-004
3.653860937483842e-002	-9.927018e-001	-5.449704e-004
3.766165624983836e-002	-9.997842e-001	-5.417127e-004
3.878470312483830e-002	-9.869875e-001	-5.280599e-004
3.990774999983823e-002	-9.545658e-001	-5.046392e-004
4.103079687483817e-002	-9.031640e-001	-4.721938e-004
4.215384374983811e-002	-8.338040e-001	-4.315564e-004
4.303274999983806e-002	-7.678762e-001	-3.946209e-004
4.415579687483799e-002	-6.701388e-001	-3.416543e-004
4.527884374983793e-002	-5.590766e-001	-2.831335e-004
4.640189062483786e-002	-4.368980e-001	-2.200842e-004
4.752493749983780e-002	-3.060322e-001	-1.535590e-004
4.864798437483774e-002	-1.690815e-001	-8.463044e-005
4.972220312483767e-002	-3.490157e-002	-1.745160e-005
4.996634374983766e-002	-4.229325e-003	-2.114667e-006
5.000000000000000e-002	-2.449213e-016	-1.224606e-019
